,WOB Verzoek,Onderwerp,Datum van binnenkomst,Datum van antwoord,"Aantal dagen 
in behandeling","Binnen de 
termijn afgehandeld",Omvang document (aantal pagina's),Volledig verstrekte documenten,Deels verstrekte documenten,Niet verstrekte documenten,"Aantal overwogen 
documenten","Aantal dagen nodig 
gehad per document",Soort aanvraag,Bijzonderheden,URL,Ministerie
26,27,Websites van de Rijksoverheid,2020-10-21,2020-11-19,29,Ja,14.0,,1 lijst,,1.0,29.0,Verzoek om documenten met de websites zoals die vastgehouden worden door statistiek.rijksoverheid.nl,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/11/19/besluit-op-wob-verzoek-over-websites-van-de-rijksoverheid,AZ
27,28,Voorgenomen vakantie Koning naar Griekenland,2020-10-20,2020-11-16,27,Ja,2.0,,,,0.0,,Verzoek om informatie over de voorgenomen vakantie van de Koning naar Griekenland in oktober 2020,Verzoek afgewezen op grond van WOB art. 10 en 11,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/11/16/besluit-op-wob-verzoek-over-voorgenomen-vakantie-koning-naar-griekenland,AZ
28,18,Verbreding van de A-27,2021-03-08,2021-03-24,16,Ja,1.0,,,,0.0,,Verzoek om informatie over de verbreding van de A27,Verzoek afgewezen op de grond dat er geen relevante documenten zijn aangetroffen bij het ministerie,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/03/24/besluit-op-wob-verzoek-over-verbreding-van-de-a-27,AZ
29,30,,,,0,Ja,,,,,,,,,,AZ
30,31,,,,0,Ja,,,,,,,,,,AZ
31,32,,,,0,Ja,,,,,,,,,,AZ
32,33,,,,0,Ja,,,,,,,,,,AZ
33,34,,,,0,Ja,,,,,,,,,,AZ
34,35,,,,0,Ja,,,,,,,,,,AZ
35,36,,,,0,Ja,,,,,,,,,,AZ
36,37,,,,0,Ja,,,,,,,,,,AZ
37,38,,,,0,Ja,,,,,,,,,,AZ
38,39,,,,0,Ja,,,,,,,,,,AZ
39,40,,,,0,Ja,,,,,,,,,,AZ
40,41,,,,0,Ja,,,,,,,,,,AZ
41,42,,,,0,Ja,,,,,,,,,,AZ
42,43,,,,0,Ja,,,,,,,,,,AZ
43,44,,,,0,Ja,,,,,,,,,,AZ
44,45,,,,0,Ja,,,,,,,,,,AZ
45,46,,,,0,Ja,,,,,,,,,,AZ
46,47,,,,0,Ja,,,,,,,,,,AZ
47,48,,,,0,Ja,,,,,,,,,,AZ
48,49,,,,0,Ja,,,,,,,,,,AZ
49,50,,,,0,Ja,,,,,,,,,,AZ
50,51,,,,0,Ja,,,,,,,,,,AZ
51,52,,,,0,Ja,,,,,,,,,,AZ
52,53,,,,0,Ja,,,,,,,,,,AZ
53,54,,,,0,Ja,,,,,,,,,,AZ
54,55,,,,0,Ja,,,,,,,,,,AZ
55,56,,,,0,Ja,,,,,,,,,,AZ
56,57,,,,0,Ja,,,,,,,,,,AZ
57,58,,,,0,Ja,,,,,,,,,,AZ
58,59,,,,0,Ja,,,,,,,,,,AZ
59,60,,,,0,Ja,,,,,,,,,,AZ
60,61,,,,0,Ja,,,,,,,,,,AZ
61,62,,,,0,Ja,,,,,,,,,,AZ
62,63,,,,0,Ja,,,,,,,,,,AZ
63,64,,,,0,Ja,,,,,,,,,,AZ
64,65,,,,0,Ja,,,,,,,,,,AZ
65,66,,,,0,Ja,,,,,,,,,,AZ
66,67,,,,0,Ja,,,,,,,,,,AZ
67,68,,,,0,Ja,,,,,,,,,,AZ
68,69,,,,0,Ja,,,,,,,,,,AZ
69,70,,,,0,Ja,,,,,,,,,,AZ
70,71,,,,0,Ja,,,,,,,,,,AZ
71,72,,,,0,Ja,,,,,,,,,,AZ
72,73,,,,0,Ja,,,,,,,,,,AZ
73,74,,,,0,Ja,,,,,,,,,,AZ
74,75,,,,0,Ja,,,,,,,,,,AZ
75,76,,,,0,Ja,,,,,,,,,,AZ
76,77,,,,0,Ja,,,,,,,,,,AZ
77,78,,,,0,Ja,,,,,,,,,,AZ
78,79,,,,0,Ja,,,,,,,,,,AZ
79,80,,,,0,Ja,,,,,,,,,,AZ
80,81,,,,0,Ja,,,,,,,,,,AZ
81,82,,,,0,Ja,,,,,,,,,,AZ
82,83,,,,0,Ja,,,,,,,,,,AZ
83,84,,,,0,Ja,,,,,,,,,,AZ
84,85,,,,0,Ja,,,,,,,,,,AZ
85,86,,,,0,Ja,,,,,,,,,,AZ
86,87,,,,0,Ja,,,,,,,,,,AZ
87,88,,,,0,Ja,,,,,,,,,,AZ
88,89,,,,0,Ja,,,,,,,,,,AZ
89,90,,,,0,Ja,,,,,,,,,,AZ
90,91,,,,0,Ja,,,,,,,,,,AZ
91,92,,,,0,Ja,,,,,,,,,,AZ
92,93,,,,0,Ja,,,,,,,,,,AZ
93,94,,,,0,Ja,,,,,,,,,,AZ
94,95,,,,0,Ja,,,,,,,,,,AZ
95,96,,,,0,Ja,,,,,,,,,,AZ
96,97,,,,0,Ja,,,,,,,,,,AZ
97,98,,,,0,Ja,,,,,,,,,,AZ
98,99,,,,0,Ja,,,,,,,,,,AZ
99,100,,,,0,Ja,,,,,,,,,,AZ
100,101,,,,0,Ja,,,,,,,,,,AZ
101,102,,,,0,Ja,,,,,,,,,,AZ
102,103,,,,0,Ja,,,,,,,,,,AZ
103,104,,,,0,Ja,,,,,,,,,,AZ
104,105,,,,0,Ja,,,,,,,,,,AZ
105,106,,,,0,Ja,,,,,,,,,,AZ
106,107,,,,0,Ja,,,,,,,,,,AZ
107,108,,,,0,Ja,,,,,,,,,,AZ
108,109,,,,0,Ja,,,,,,,,,,AZ
109,110,,,,0,Ja,,,,,,,,,,AZ
110,111,,,,0,Ja,,,,,,,,,,AZ
111,112,,,,0,Ja,,,,,,,,,,AZ
112,113,,,,0,Ja,,,,,,,,,,AZ
113,114,,,,0,Ja,,,,,,,,,,AZ
114,115,,,,0,Ja,,,,,,,,,,AZ
115,116,,,,0,Ja,,,,,,,,,,AZ
116,117,,,,0,Ja,,,,,,,,,,AZ
0,12,Soedan,2021-07-06,2021-07-07,1,Ja,63.0,"1 notulen
1 overzicht","6 brieven
6 verslagen
1 notulen
3 memo's
1 reactie op memo
1 meerjaren strategie (plan)","Niet verstrekt op grond van WOB:
1 reactie op rapport
1 annotatie
1 mail(wisseling)
1 spreektekst
1 verslag",25.0,0.04,"Verzoek om informatie over de bilaterale betrekkingen tussen Nederland en Soedan met een focus op migratie en mensenrechten, het Khartoem Proces in het jaar 2018, een Soedanese oud-ambassadeur en contacten met de Soedanese diaspora in Nederland",Betreft beslissing op bezwaar,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/07/07/beslissing-op-bezwaar-wob-besluit-over-soedan,BuZa
1,10,Behandeling Oeigoeren door China,2021-07-12,2021-08-09,28,Ja,55.0,,"21 mail(wisselingen)
1 Q&A",,33.0,0.8484848484848485,"Verzoek om informatie over ""de genocide die de Volksrepubliek China zou plegen op de Oeigoeren""",,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/08/09/besluit-wob-verzoek-behandeling-oeigoeren-door-china,BuZa
2,49,Reisadvies Kroatië,2020-10-08,2020-11-06,29,Ja,68.0,5 afbeeldingen,"18 mail(wisselingen)
1 inventarisatie",,27.0,1.0740740740740742,Verzoek om informatie over wijziging van het reisadvies naar Kroatië op 21 juli 2020 als gevolg van de crisis rondom het coronavirus,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/11/06/besluit-op-wob-verzoek-over-reisadvies-kroatie,BuZa
3,22,Contacten Buitenlandse Zaken en EFET,2021-03-30,2021-04-29,30,Ja,2.0,,,,0.0,,Verzoek om informatie over contacten en ontmoetingen tussen het ministerie van Buitenlandse Zaken en The European Federation of Energy Traders (EFET) gedurende de periode 1 januari 2017 tot 26 maart 2021,Afgewezen op de grond dat er geen relevante informatie bij het ministerie is aangetroffen ,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/04/29/besluit-wob-verzoek-contacten-buitenlandse-zaken-en-efet,BuZa
4,23,Contacten en ontmoetingen tussen ministerie van Buitenlandse Zaken en Wintershall Holding GmbH,2021-03-30,2021-04-29,30,Ja,2.0,,,,0.0,,Verzoek om informatie over informatie over contacten en ontmoetingen tussen het ministerie van Buitenlandse Zaken en Wintershall Holding GmbH inzake de Europese Gasrichtlijn (2009/73/EC) en gasinfrastructuurproject Nord Stream 2 gedurende de periode 1 januari 2017 tot 26 maart 2021,Afgewezen op de grond dat er geen relevante informatie bij het ministerie is aangetroffen ,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/04/29/besluit-op-wob-verzoek-over-contacten-en-ontmoetingen-tussen-ministerie-van-buitenlandse-zaken-en-wintershall-holding-gmbh,BuZa
5,6,Sigrid Kaag en het programma Zomergasten,2021-07-26,2021-09-14,50,Ja,7.0,,1 mail(wisseling),,1.0,50.0,Verzoek om informatie over Sigrid Kaag en het VPRO-programma Zomergasten,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/09/14/besluit-op-wob-verzoek-over-sigrid-kaag-en-het-programma-zomergasten,BuZa
6,9,Verkoop en export 2 Fokker vliegtuigen,2021-06-14,2021-08-09,56,Ja,17.0,,7 mail(wisselingen),"Niet verstrekt want reeds openbaar:
1 Kamerstuk",8.0,7.0,Verzoek om informatie over de verkoop en export van 2 Fokker vliegtuigen in 2017,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/08/09/besluit-wob-verzoek-verkoop-en-export-2-fokker-vliegtuigen,BuZa
7,28,Wereldkampioenschap voetbal in Qatar in 2022,2021-02-05,2021-04-09,63,Nee,234.0,,,,66.0,0.9545454545454546,"Verzoek om informatie over het wereldkampioenschap voetbal in Qatar in 2022, over de periode 1 januari 2011 tot heden",,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/04/09/besluit-op-wob-verzoek-over-wk-in-qatar,BuZa
8,35,Ontmoeting tussen de Plaatsvervangend Permanent Vertegenwoordiger (PlvPV) en Nord Stream 2,2020-11-30,2021-02-03,65,Nee,8.0,,1 voorbereiding,,1.0,65.0,Verzoek om informatie over de ontmoeting tussen de Plaatsvervangend Permanent Vertegenwoordiger (PlvPV) en Nord Stream 2 op 21 januari 2020,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/02/03/besluit-op-wob-verzoek-inzake-de-ontmoeting-tussen-de-plaatsvervangend-permanent-vertegenwoordiger-plvpv-en-nord-stream-2,BuZa
9,36,Ontmoetingen tussen vertegenwoordigers Nederlandse Permanente Vertegenwoordiging in EU en Shell,2020-11-30,2021-02-03,65,Nee,12.0,,3 mail(wisselingen),"Niet verstrekt op grond van WOB:
2 mail(wisselingen)",7.0,9.285714285714286,Verzoek om informatie over ontmoetingen tussen vertegenwoordigers van de Nederlandse Permanente Vertegenwoordiging in de EU en Shell,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/02/03/besluit-op-wob-verzoek-over-ontmoetingen-tussen-vertegenwoordigers-nederlandse-permanente-vertegenwoordiging-in-eu-en-shell,BuZa
10,21,"Simpel Media, tv programma’s Ontvoerd en Dossier Van den Heuvel",2021-03-26,2021-06-01,67,Nee,17.0,,6 mail(wisselingen),,6.0,11.166666666666666,Verzoek om informatie over de bemoeienis van het ministerie met de productie van het tv-programma Ontvoerd en het tv-programma Dossier van den Heuvel van Simpel Media,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/06/01/besluit-op-een-wob-verzoek-inzake-simpel-media-tv-programmas-ontvoerd-en-dossier-van-den-heuvel,BuZa
11,7,Interview met minister Kaag,2021-07-06,2021-09-14,70,Nee,3.0,,,,0.0,,Verzoek om informatie over het interview dat minister Sigrid Kaag aan Eva Jinek gaf ter bekendmaking van haar kandidatuur als D66-lijsttrekker,Afgewezen op de grond dat er geen relevante informatie bij het ministerie is aangetroffen ,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/09/14/besluit-op-wob-verzoek-over-interview-met-minister-kaag,BuZa
12,5,Declaraties,2021-07-05,2021-09-14,71,Nee,24.0,,"1 factuur
1 mail(wisseling)
2 declaraties",,4.0,17.75,Verzoek om informatie over documenten inzake het dossier met dezerzijds kenmerk Min-BuZa.2021.8770-18,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/09/14/besluit-op-wob-verzoek-over-declaraties,BuZa
13,4,Documentaire 'Sigrid Kaag: van Beiroet tot Binnenhof',2021-07-05,2021-09-14,71,Nee,94.0,,9 mail(wisselingen),"Niet verstrekt want reeds openbaar:
1 brief vaste Kamercommissie",10.0,7.1,Verzoeken om informatie over de documentaire 'Sigrid Kaag: van Beiroet tot Binnenhof',Betreft 4 vergelijkbare verzoeken die in één besluit zijn beantwoord,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/09/14/besluit-wob-verzoek-documentaire-sigrid-kaag-van-beiroet-tot-binnenhof,BuZa
14,41,Hervestiging migranten op Griekse vasteland,2020-09-30,2020-12-15,76,Nee,42.0,,"2 Q&A's
1 brief
14 mail(wisselingen)","Niet verstrekt op grond van WOB:
10 mail(wisselingen)
3 brieven
1 Q&A",31.0,2.4516129032258065,Verzoek om informatie over de hervestiging van migranten op het Griekse vasteland met Nederlandse ondersteuning/middelen,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/12/15/besluit-op-wob-verzoek-over-hervestiging-migranten-op-griekse-vasteland,BuZa
15,32,Visum langeafstandsrelaties,2020-12-18,2021-03-04,76,Nee,109.0,,16 mail(wisselingen),,16.0,4.75,Verzoek om informatie over het aanvragen van een visum voor langeafstandsrelaties in Nur-Sultan,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/03/04/besluit-op-wob-verzoek-over-visum-langeafstandsrelaties,BuZa
16,31,Fiscale behandeling van personen,2020-12-15,2021-03-05,80,Nee,41.0,,"11 mail(wisselingen)
2 verslagen
1 annotatie",,14.0,5.714285714285714,Verzoek om informatie over de fiscale behandeling van personen betrokken bij de verdediging van verdachten voor de in Nederland gevestigde internationale (straf-) hoven en tribunalen,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/03/05/besluit-op-wob-verzoek-over-fiscale-behandeling-van-personen,BuZa
17,34,Kmar-project Athens Airport,2020-11-18,2021-02-09,83,Nee,5.0,,7 berichten,,7.0,11.857142857142858,Verzoek om informatie over het Kmar-project op het internationale vliegveld van Athene,"De berichten zijn in het besluit bijgevoegd, er zijn geen verdere documenten openbaar gemaakt",https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/02/09/besluit-inzake-wob-verzoek-kmar-project-athens-airport,BuZa
18,18,Agenda's en verslagen Interdepartementaal Overleg Scheepswrakken,2021-04-09,2021-07-01,83,Nee,98.0,"3 concept agenda's
1 agenda","14 notulen
4 verslagen
2 concept agenda's
1 actiepunten vergadering
2 concept verslagen",,27.0,3.074074074074074,"Verzoek om informatie over regelgeving rondom amateurarcheologie en amateurduiken, en alle agenda's en verslagen van het Interdepartementaal Overleg Scheepswrakken uit de periode 1 januari 2009 tot en met 29 maart 2021","Doorgestuurd door ministerie OCW, waar een besluit is genomen over een andere periode",https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/07/01/besluit-wob-verzoek-agendas-en-verslagen-interdepartementaal-overleg-scheepswrakken,BuZa
19,2,Afhandeling Wob-verzoek documentaire ‘Sigrid Kaag: van Beiroet tot Binnenhof’,2021-07-08,2021-10-01,85,Nee,466.0,1 woordvoeringslijn,"2 woordvoeringslijnen
1 voorwaarschuwing
3 signal chats
2 whatsapp chats
14 brieven
4 memo's
6 wob-verzoeken
96 mail(wisselingen)
4 zienswijzen
1 overzicht
2 verweerschriften",,138.0,0.6159420289855072,Verzoek om informatie over de afhandeling van een Wob-verzoek over de documentaire ‘Sigrid Kaag: van Beiroet tot Binnenhof’,Betreft een verzoek over een eerder wob-verzoek,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/10/01/besluit-op-wob-verzoek-over-afhandeling-wob-verzoek-documentaire-sigrid-kaag-van-beiroet-tot-binnenhof,BuZa
20,33,Opdrachten campagnebureau BKB (BZ),2020-11-19,2021-02-17,90,Nee,48.0,,"5 overeenkomsten
7 brieven
3 mail(wisselingen)",,15.0,6.0,Verzoek om informatie over campagnebureau BKB,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/02/17/besluit-wob-verzoek-opdrachten-campagnebureau-bkb-bz,BuZa
21,15,Contacten met Duitsland over Europese Gasrichtlijn en Nord Stream 2,2021-03-30,2021-07-01,93,Nee,11.0,,1 mail(wisseling),"Niet verstrekt want reeds openbaar:
1 voorstel

Niet verstrekt op grond van WOB:
9 verslagen
2 berichten
2 memo's",28.0,3.3214285714285716,Verzoek om informatie over contact en ontmoetingen tussen het ministerie en het Bondsministerie van Economische Zaken en Energie en het Bondsministerie van Buitenlandse Zaken over de Europese Gasrichtlijn (2009/73/EC) en het gasinfrastructuurproject Nord Stream 2,Grootste deel van de gevraagde documenten niet openbaar gemaakt op grond van bescherming van internationale betrekkingen,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/07/01/besluit-bz-wob-verzoek-contacten-met-duitsland-over-europese-gasrichtlijn-en-nord-stream-2,BuZa
22,14,Contacten met Nord Stream over Europese Gasrichtlijn en Nord Stream 2,2021-03-30,2021-07-01,93,Nee,17.0,,"5 mail(wisselingen)
1 voorbereiding","Niet verstrekt want reeds openbaar:
1 persbericht",7.0,13.285714285714286,Verzoek om informatie over contact en ontmoetingen tussen het ministerie en Nord Stream AG en Nord Stream 2 AG over de Europese Gasrichtlijn (2009/73/EC) en het gasinfrastructuurproject Nord Stream 2,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/07/01/besluit-bz-wob-verzoek-contacten-met-nord-stream-over-europese-gasrichtlijn-en-nord-stream-2,BuZa
23,16,Contacten met Gasunie over Europese Gasrichtlijn en Nord Stream 2,2021-03-30,2021-07-01,93,Nee,18.0,1 verslag,"1 memo
3 mail(wisselingen)
2 verslagen",,7.0,13.285714285714286,Verzoek om informatie over contact en ontmoetingen tussen het ministerie en N.V. Nederlandse Gasunie over de Europese Gasrichtlijn (2009/73/EC) en het gasinfrastructuurproject Nord Stream 2,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/07/01/besluit-bz-wob-verzoek-contacten-met-gasunie-over-europese-gasrichtlijn-en-nord-stream-2,BuZa
24,17,Contacten met Shell over Europese Gasrichtlijn en Nord Stream 2,2021-03-30,2021-07-01,93,Nee,79.0,1 verslag,"6 verslagen
14 mail(wisselingen)
3 memo's
1 informatiedocument
3 brieven
1 reactie
1 factsheet
1 presentatie","Niet verstrekt want reeds openbaar:
2 voorbereidingen

Niet verstrekt op grond van WOB:
4 verslagen
8 mail(wisselingen)",45.0,2.066666666666667,"Verzoek om informatie over contact en ontmoetingen tussen het ministerie en Shell Nederland, Shell Companies en Royal Dutch Shell plc over de Europese Gasrichtlijn (2009/73/EC) en het gasinfrastructuurproject Nord Stream 2",,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/07/01/besluit-bz-wob-verzoek-contacten-met-shell-over-europese-gasrichtlijn-en-nord-stream-2,BuZa
25,13,Werkgroep Energie van Gemengde Economische Commissie,2021-03-23,2021-07-01,100,Nee,90.0,2 verslagen,"1 verslag
3 brieven
1 bijlage bij brief
5 mail(wisselingen)
6 agenda's
1 spreekpunten
8 deelnemerslijsten
4 informatiedocumenten
1 nota
1 factsheet","Niet verstrekt op grond van WOB:
2 verslagen",34.0,2.9411764705882355,Verzoek om informatie over de Werkgroep Energie van de Gemengde Economische Commissie in de periode 1 januari 2017 tot en met maart 2021,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/07/01/besluit-bz-wob-verzoek-over-werkgroep-energie-van-gemengde-economische-commissie,BuZa
26,37,Fusieproces Netherlands Food Partnership,2020-10-08,2021-01-29,113,Nee,9.0,,,,146.0,0.773972602739726,Verzoek om informatie over het fusieproces van AgriProFocus en het Food & Business Knowledge Platform tot de Netherlands Food Partnership (NFP),,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/01/29/besluit-op-wob-verzoek-fusieproces-netherlands-food-partnership,BuZa
27,51,Gesprekken met belangenvertegenwoordigers op de PV EU,2020-07-02,2020-10-28,118,Nee,32.0,,1 overzicht,,1.0,118.0,Verzoek om informatie over gesprekken met belangenvertegenwoordigers die op de Permanente Vertegenwoordiging van het Koninkrijk der Nederlanden bij de EU (PV EU) hebben plaatsgevonden,"Verzoek Engelstalig beantwoord

Informatie is openbaar gemaakt in een overzicht in het besluit, niet als los document in de bijlage",https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/10/28/besluit-op-wob-verzoek-over-gesprekken-met-belangenvertegenwoordigers-op-de-pv-eu-engelstalig,BuZa
28,27,Neerhalen vlucht MH17,2020-12-14,2021-04-14,121,Nee,15.0,,1 brief,,15.0,8.066666666666666,Verzoek om informatie over het neerhalen van vlucht MH17,Inventarislijst ontbreekt,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/04/14/besluit-wob-verzoek-neerhalen-vlucht-mh17,BuZa
29,38,Mensenrechtenfonds Kleine Activiteiten,2020-08-12,2020-12-18,128,Nee,265.0,,15 mail(wisselingen),"Niet verstrekt want reeds openbaar:
1 beleidskader
2 subsidiekaders

Niet verstrekt op grond van WOB:
2 mail(wisselingen)
2 subsidieaanvragen
1 vragenlijst",78.0,1.641025641025641,Verzoek om informatie over subsidie aan het Mensenrechtenfonds Kleine Activiteiten 2019 - 2021,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/12/18/besluit-op-wob-verzoek-over-mensenrechtenfonds-kleine-activiteiten,BuZa
30,50,Internationaal Strategisch Overleg,2020-06-11,2020-10-30,141,Nee,568.0,,"65 mail(wisselingen)
9 presentaties
5 functiebeschrijvingen
9 informatiedocumenten
2 notities
1 brief
2 voorstellen
2 agenda's
2 rapporten
1 input
1 advies
1 memo
1 verslag
1 jaarplan
1 concept verslag
1 actiepunten
1 persbericht","Niet verstrekt want reeds openbaar:
3 agenda's
1 concept verslag
2 verslagen
1 concept agenda
1 notitie

Niet verstrekt op grond van WOB:
1 voorbereiding
1 concept agenda
2 agenda's
2 geannoteerde agenda's",130.0,1.0846153846153845,Verzoek om informatie over het Internationaal Strategisch Overleg (ISO NL),,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/10/30/besluit-op-wob-verzoek-over-het-internationaal-strategisch-overleg,BuZa
